date,side,equipment_type,status,source_file
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Engineering,Damaged,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-19,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-19,Russia,Drones,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Drones,Captured,warspotting_losses.csv
2023-10-20,Russia,Drones,Captured,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Abandoned,warspotting_losses.csv
2023-10-20,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-20,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-21,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-21,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-21,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-21,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-22,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-22,Russia,Transport,Damaged,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-22,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2023-10-22,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-23,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-24,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-24,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-25,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Rocket and missile artillery,Damaged,warspotting_losses.csv
2023-10-25,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Transport,Damaged,warspotting_losses.csv
2023-10-25,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-25,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Tanks,Damaged,warspotting_losses.csv
2023-10-26,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-26,Russia,Transport,Damaged,warspotting_losses.csv
2023-10-27,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Anti-aircraft systems,Damaged,warspotting_losses.csv
2023-10-27,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Drones,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2023-10-27,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Engineering,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-29,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Tanks,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-30,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2023-10-30,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
2023-10-30,Russia,Transport,Destroyed,warspotting_losses.csv
